ID	COMPLEX_ID	ADDRESS
2255	510	Москва, ул. Миклухо-Маклая, д.18А
2256	510	Москва, ул. Академика Арцимовича, д. 2А
2257	511	Москва, ул. Шверника, д.1, корп. 2
2258	511	Москва, ул. Шверника, д. 9
2259	512	Москва, Ленинский проспект, д. 76 А
2260	512	Москва, Ломоносовский проспект, д. 19
2261	512	Москва, ул. Строителей, д.4. корп. 3
2262	512	Москва, ул. Строителей, д.4. корп. 5
2263	512	Москва, ул. Строителей, д. 3Б
2264	513	Москва, ул. Строителей, д. 17 А
2265	513	Москва, ул. Строителей, д. 3А
2266	514	Москва, Ленинский проспект, д. 43Б
2267	514	Москва, Ленинский проспект, д. 45
2268	515	Москва, ул. Ивана Бабушкина, д. 24А
2269	515	Москва, ул. Ивана Бабушкина, д. 22А
2270	516	Москва, ул. Каховка, д. 12, корп. 2
2271	516	Москва, ул. Болотниковская, д. 25
2272	517	Москва, ул. Академика Челомея, д. 6А
2273	517	Москва, ул. Академика Челомея, д. 10 А
2274	518	Москва, ул. Феодосийская, д. 11А
2275	518	Москва, ул. Грина, д. 3, корп. 3
2276	519	Москва, ул. Крупской, д. 11
2277	519	Москва, ул. Крупской, д. 17
2278	519	Москва, ул. Марии Ульяновой, д. 7
2279	519	Москва, ул. Кравченко, д. 16А
2280	520	Москва, Ломоносовский просп., д. 4, корп.3
2281	520	Москва, Ломоносовский просп., д. 4, корп.4
2282	520	Москва, Ленинский просп., д. 66А
2283	521	Москва, Ленинский просп., д. 66А
2284	521	Москва, ул. Косыгина, д. 5
2285	522	Москва, ул. Новочерёмушкинская, д. 3
2286	522	Москва, ул. Винокурова, д. 13А
2287	522	Москва, ул. Шверника, д. 16А
2288	523	Москва, ул. Теплый Стан, д.13, корп.3
2289	523	Москва, ул. Теплый Стан, д. 11А
2290	524	Москва, ул. Южнобутовская, д.52, корп.2
2291	524	Москва, ул. Южнобутовская, д.52, корп.1
2292	525	Москва, ул. Адмирала Лазарева, д.62, корп.2
2293	525	Москва, ул. Адмирала Лазарева, д.68, корп.3
2294	525	Москва, ул. Адмирала Лазарева, д.68, корп.4
2295	525	Москва, ул. Академика Понтрягина, д.11
2296	525	Москва, ул. Бунинская аллея, д.2, корп.1
2297	526	Москва, Чечёрский пр. д. 80
2298	526	Москва, ул. Южнобутовская, д. 89
2299	527	Москва, Ленинский просп., д. 39А
2300	527	Москва, Шестидесятилетия октября просп., д.3, корп.2
2301	527	Москва, Шестидесятилетия октября просп., д.3, корп.3
2302	528	Москва, ул. Академика Варги, д. 34
2303	528	Москва, ул. Академика Варги, д. 32
2304	528	Москва, ул. Академика Варги, д. 28Б
2305	528	Москва, ул. Академика Варги, д. 28А
2306	529	Москва, ул. Кржижановского, д. 30
2307	529	Москва, ул. Кржижановского, д. 28, корп.2
2308	530	Москва, ул. Поляны, д. 53
2309	530	Москва, Адмирала Ушакова бульв., д.20
2310	530	Москва, Адмирала Ушакова бульв., д.16
2311	531	Москва, ул. Гарибальди, д. 28, корп.3
2312	531	Москва, ул. Гарибальди, д. 28А
2313	531	Москва, ул. Профсоюзная, д. 60А
2314	532	Москва, Ленинский просп., д. 93А
2315	532	Москва, Ленинский просп., д. 93Б
2316	532	Москва, Ленинский просп., д. 91А
2317	533	Москва, ул. Профсоюзная, д. 96Б
2318	533	Москва, ул. Профсоюзная, д. 98Б
2319	533	Москва, ул. Бутлерова, д.10А
2320	533	Москва, ул. Академика Волгина, д.5А
2321	534	Москва, ул. Шверника, д. 17, корп. 2
2322	534	Москва, ул. Шверника, д. 17
2323	535	Москва, Ломоносовский просп., д. 21
2324	535	Москва, Ломоносовский просп., д. 13
2325	536	Москва, ул. Винокурова, д. 19
2326	536	Москва, ул. Большая Черемушкинская, д. 13А
2327	536	Москва, Севастопольский просп., д. 12А
2328	537	Москва, ул. Академика Пилюгина, д. 14А
2329	537	Москва, ул. Гарибальди, д. 4А
2330	537	Москва, ул. Гарибальди, д. 8, корп. 1
2331	537	Москва, ул. Гарибальди, д. 10А
2332	537	Москва, ул. Гарибальди, д. 14, корп. 3
2333	537	Москва, ул. Гарибальди, д.10, корп.5
2334	538	Москва, ул. Новаторов, д. 6
2335	538	Москва, ул. Новаторов, д. 20А
2336	538	Москва, ул. Новаторов, д. 20, корп. 3
2337	538	Москва, ул. Новаторов, д. 20, корп. 4
2338	538	Москва, ул. Новаторов, д. 34, корп. 1
2339	538	Москва, ул. Новаторов, д. 34, корп. 2
2340	538	Москва, ул. Новаторов, д. 36, корп. 11
2341	538	Москва, ул. Обручева, д. 6, корп. 3
2342	538	Москва, ул. Обручева, д. 15, корп. 2, стр. 1
2343	538	Москва, ул. Обручева, д. 15, корп. 2, стр. 1
2344	539	Москва, ул. Саморы Машела, д. 6, корп. 3
2345	539	Москва, ул. Саморы Машела, д. 6, корп. 1
2346	539	Москва, ул. Саморы Машела, д. 6, корп. 2
2347	540	Москва, ул. Академика Понтрягина, д.17, корп.1
2348	540	Москва, ул. Академика Понтрягина, д.11, корп.2
2349	540	Москва, ул. Академика Понтрягина, д. 19
2350	540	"Москва, ул. Академика Понтрягина, д. 27, корп.1	"
2351	541	Москва, Витте аллея, д. 2, корп. 1
2352	541	Москва, Плавский пр., д. 7, корп. 1
2353	541	Москва, ул. Адмирала Лазарева, д. 13
2354	542	Москва, ул. Южнобутовская, д. 135 А
2355	542	Москва, Чечёрский пр., д. 106
2356	542	Москва, ул. Южнобутовская, д. 125 А
2357	543	Москва, ул. Генерала Антонова, д. 4 А
2358	543	Москва, ул. Генерала Антонова, д. 5 А
2359	543	Москва, ул. Бутлерова, д. 24 А
2360	543	Москва, ул. Миклухо-Маклая, д. 53А
2361	543	Москва, ул. Бутлерова, д. 26 А
2362	543	Москва, ул. Введенского, д. 12 А
2363	544	Москва, ул. Бутлерова, д. 38А
2364	544	Москва, ул. Введенского, д. 15 А
2365	544	Москва, ул. Введенского, д. 11 А
2366	545	Москва, ул. Введенского, д. 27А
2367	545	Москва, ул. Островитянова, д. 45А
2368	545	Москва, ул. Островитянова, д. 41А
2369	546	Москва, ул. Островитянова, д. 53, корп. 4
2370	546	Москва, ул. Островитянова, д. 53, корп. 5
2371	547	Москва, ул. Херсонская, д.27 А
2372	547	Москва, ул. Обручева, д.47А
2373	547	Москва, ул. Херсонская, д.17А
2374	548	Москва, ул. Азовская, д.31
2375	548	Москва, ул. М. Юшуньская, д. 4
2376	548	Москва, ул. Азовская, д. 27
2377	548	Москва, ул. Азовская, д. 24, корп.2
2378	549	Москва, ул. Маршала Савицкого, д. 6, корп. 4
2379	549	Москва, ул. Брусилова, д. 13, корп. 1
2380	549	Москва, ул. Захарьинские Дворики, д. 3, корп. 2
2381	549	Москва, ул. Маршала Савицкого, д. 14
2382	550	Москва, ул. Маршала Савицкого, д. 26, корп. 4
2383	550	Москва, ул. Маршала Савицкого, д. 26, корп. 3
2384	550	Москва, ул. Маршала Савицкого, д. 30, корп. 2
2385	551	Москва, ул. Феодосийская, д.11А
2386	551	Москва, ул. Грина, д. 3, корп. 3
2387	551	Москва, ул. Грина, д. 1, корп. 9
2388	552	Москва, ул. Старокачаловская, влад.22,
2389	552	Москва, ул. Старокачаловская, д. 12
2390	552	Москва, ул. Старокачаловская, д. 22, корп. 1
2391	553	Москва, ул. Бартеневская, д. 27
2392	553	Москва, ул. Адмирала Лазарева, д. 28, корп. 2
2393	553	Москва, ул. Горчакова, д. 7, корп. 1
2394	553	Москва, ул. Бартеневская, д. 29
2395	553	Москва, ул. Бартеневская, д. 27, корп. 1
2396	554	Москва, ул. Азовская, д. 41
